city,state_id,state_name,timezone
Bolan,IA,Iowa,America/Chicago
St. Charles,SD,South Dakota,America/Chicago
Lazy Lake,FL,Florida,America/New_York
Elbert,TX,Texas,America/Chicago
Ayr,ND,North Dakota,America/Chicago
Ypsilanti,ND,North Dakota,America/Chicago
Edgemont,AR,Arkansas,America/Chicago
Cooperton,OK,Oklahoma,America/Chicago
Bridgeport,KS,Kansas,America/Chicago
Stockville,NE,Nebraska,America/Chicago
Woodruff,KS,Kansas,America/Chicago
Pendroy,MT,Montana,America/Denver
Selman,OK,Oklahoma,America/Chicago
Edson,KS,Kansas,America/Denver
Jeffers,MT,Montana,America/Denver
Brownlee,NE,Nebraska,America/Chicago
Snowslip,MT,Montana,America/Denver
Falman,TX,Texas,America/Chicago
Jacksonville,IA,Iowa,America/Chicago
Peerless,MT,Montana,America/Denver
Duncan Ranch Colony,MT,Montana,America/Denver
Hall,MT,Montana,America/Denver
Conejos,CO,Colorado,America/Denver
Lake Buena Vista,FL,Florida,America/New_York
Buckshot,AZ,Arizona,America/Phoenix
Bantry,ND,North Dakota,America/Chicago
Banks,ID,Idaho,America/Boise
Dell,MT,Montana,America/Denver
Nealmont,PA,Pennsylvania,America/New_York
Centerville,MT,Montana,America/Denver
Edge Hill,GA,Georgia,America/New_York
Memphis,AL,Alabama,America/Chicago
Ionia,KS,Kansas,America/Chicago
Calio,ND,North Dakota,America/Chicago
Lambert,OK,Oklahoma,America/Chicago
Millbrook Colony,SD,South Dakota,America/Chicago
Loveland,OK,Oklahoma,America/Chicago
Lotsee,OK,Oklahoma,America/Chicago
Metz,MO,Missouri,America/Chicago
Wide Ruins,AZ,Arizona,America/Denver
Broadland,SD,South Dakota,America/Chicago
Lovell,OK,Oklahoma,America/Chicago
Corley,IA,Iowa,America/Chicago
Racetrack,MT,Montana,America/Denver
Tavistock,NJ,New Jersey,America/New_York
Old River,CA,California,America/Los_Angeles
Whitetail,MT,Montana,America/Denver
River Forest,IN,Indiana,America/Indiana/Indianapolis
Chinquapin,NC,North Carolina,America/New_York
Laird,CO,Colorado,America/Denver
Trout Valley,NM,New Mexico,America/Denver
Catalpa Canyon,NM,New Mexico,America/Denver
Tab,IN,Indiana,America/Indiana/Indianapolis
Champ,MO,Missouri,America/Chicago
Ganister,PA,Pennsylvania,America/New_York
Ames,KS,Kansas,America/Chicago
Corning,MO,Missouri,America/Chicago
Kinbrae,MN,Minnesota,America/Chicago
Athelstan,IA,Iowa,America/Chicago
Gilbert,AR,Arkansas,America/Chicago
Arvada,WY,Wyoming,America/Denver
Beaconsfield,IA,Iowa,America/Chicago
Bloomfield,MT,Montana,America/Denver
New Holland,SD,South Dakota,America/Chicago
Plevna,MO,Missouri,America/Chicago
Drummond,ID,Idaho,America/Boise
Churchs Ferry,ND,North Dakota,America/Chicago
Thurmond,WV,West Virginia,America/New_York
Niarada,MT,Montana,America/Denver
Quinlan,OK,Oklahoma,America/Chicago
Three Creeks,MO,Missouri,America/Chicago
Harwood,MO,Missouri,America/Chicago
Verdon,SD,South Dakota,America/Chicago
Albee,SD,South Dakota,America/Chicago
Heil,ND,North Dakota,America/Denver
Iatan,MO,Missouri,America/Chicago
Kenton,OK,Oklahoma,America/Chicago
Four Mile Road,AK,Alaska,America/Anchorage
Pastura,NM,New Mexico,America/Denver
Red Devil,AK,Alaska,America/Anchorage
Emerald,NE,Nebraska,America/Chicago
Bigelow,MO,Missouri,America/Chicago
Poso Park,CA,California,America/Los_Angeles
Provo,SD,South Dakota,America/Denver
Homer C Jones,NM,New Mexico,America/Denver
Birch Creek,AK,Alaska,America/Anchorage
Berkley,IA,Iowa,America/Chicago
Beluga,AK,Alaska,America/Anchorage
Ugashik,AK,Alaska,America/Anchorage
Valley-Hi,PA,Pennsylvania,America/New_York
Portage Creek,AK,Alaska,America/Anchorage
Kickapoo Site 6,KS,Kansas,America/Chicago
Mayfield Colony,SD,South Dakota,America/Chicago
Lost Springs,WY,Wyoming,America/Denver
Bettles,AK,Alaska,America/Anchorage
Stoneridge,NM,New Mexico,America/Denver
Cedar Point,KS,Kansas,America/Chicago
Lowry,SD,South Dakota,America/Chicago
Penalosa,KS,Kansas,America/Chicago
Jefferson,OK,Oklahoma,America/Chicago
Port Tobacco Village,MD,Maryland,America/New_York
South Lineville,MO,Missouri,America/Chicago
Bankston,IA,Iowa,America/Chicago
Purty Rock,NM,New Mexico,America/Denver
Cottonwood,SD,South Dakota,America/Denver
Lupton,AZ,Arizona,America/Denver
Goldcreek,MT,Montana,America/Denver
The Ranch,MN,Minnesota,America/Chicago
Stotesbury,MO,Missouri,America/Chicago
Kelly,KS,Kansas,America/Chicago
Fostoria,PA,Pennsylvania,America/New_York
Ursine,NV,Nevada,America/Los_Angeles
Hillsview,SD,South Dakota,America/Chicago
Sugarloaf Saw Mill,CA,California,America/Los_Angeles
Middleburg,MD,Maryland,America/New_York
McGaffey,NM,New Mexico,America/Denver
Dublin,MS,Mississippi,America/Chicago
Lamar,MS,Mississippi,America/Chicago
Johnsville,CA,California,America/Los_Angeles
Hillside Acres,TX,Texas,America/Chicago
Tazewell,GA,Georgia,America/New_York
Aguilares,TX,Texas,America/Chicago
Barton,ND,North Dakota,America/Chicago
Blanchard,ND,North Dakota,America/Chicago
Dahlen,ND,North Dakota,America/Chicago
Buck Meadows,CA,California,America/Los_Angeles
Florida,MO,Missouri,America/Chicago
Topock,AZ,Arizona,America/Phoenix
Toyei,AZ,Arizona,America/Denver
Tierra Dorada,TX,Texas,America/Chicago
Valle Hermoso,TX,Texas,America/Chicago
Paradise,MO,Missouri,America/Chicago
Posey,CA,California,America/Los_Angeles
Freeport,CA,California,America/Los_Angeles
Harmony,IL,Illinois,America/Chicago
Clay,TX,Texas,America/Chicago
Burlington,TX,Texas,America/Chicago
San Mateo,NM,New Mexico,America/Denver
Delta City,MS,Mississippi,America/Chicago
Norrie,CO,Colorado,America/Denver
Newport Colony,SD,South Dakota,America/Chicago
Almanor,CA,California,America/Los_Angeles
Finley,OK,Oklahoma,America/Chicago
Cedar Grove Colony,SD,South Dakota,America/Chicago
Platte Colony,SD,South Dakota,America/Chicago
Hillcrest Colony,SD,South Dakota,America/Chicago
Collins Colony,SD,South Dakota,America/Chicago
Franklinville,IL,Illinois,America/Chicago
Morales-Sanchez,TX,Texas,America/Chicago
Likely,CA,California,America/Los_Angeles
Dering Harbor,NY,New York,America/New_York
Milford Colony,MT,Montana,America/Denver
Mountain View Colony,MT,Montana,America/Denver
West Louisville,KY,Kentucky,America/Chicago
Cave,MO,Missouri,America/Chicago
Eccles,WV,West Virginia,America/New_York
Susitna,AK,Alaska,America/Anchorage
Hoot Owl,OK,Oklahoma,America/Chicago
Mountain View,NM,New Mexico,America/Denver
Lake Louise,AK,Alaska,America/Anchorage
Hartsel,CO,Colorado,America/Denver
Modena,UT,Utah,America/Denver
Greenhorn,OR,Oregon,America/Los_Angeles
Owl Creek,WY,Wyoming,America/Denver
Bergen,ND,North Dakota,America/Chicago
Indian Springs,MT,Montana,America/Denver
Beirne,AR,Arkansas,America/Chicago
Buffalo City,AR,Arkansas,America/Chicago
Lake Harbor,FL,Florida,America/New_York
Zenith Colony,MT,Montana,America/Denver
Millwood,GA,Georgia,America/New_York
Moquino,NM,New Mexico,America/Denver
Spring Creek Colony,SD,South Dakota,America/Chicago
Game Creek,AK,Alaska,America/Juneau
Asherville,KS,Kansas,America/Chicago
Manuel Garcia II,TX,Texas,America/Chicago
Golden,NM,New Mexico,America/Denver
Hutterville Colony,SD,South Dakota,America/Chicago
Chase,AK,Alaska,America/Anchorage
Vernon,CO,Colorado,America/Denver
Deep Creek,VA,Virginia,America/New_York
Robertson,WY,Wyoming,America/Denver
Halls Crossing,UT,Utah,America/Denver
Guerra,TX,Texas,America/Chicago
Agnew,NE,Nebraska,America/Chicago
Cundiyo,NM,New Mexico,America/Denver
Cuevitas,TX,Texas,America/Chicago
Coleman,GA,Georgia,America/New_York
Cherokee Falls,SC,South Carolina,America/New_York
Fremont,MO,Missouri,America/Chicago
Lakeside,MO,Missouri,America/Chicago
Plainview Colony,SD,South Dakota,America/Chicago
Peyton,CO,Colorado,America/Denver
Wolf Creek Colony,SD,South Dakota,America/Chicago
Maxwell Colony,SD,South Dakota,America/Chicago
Tschetter Colony,SD,South Dakota,America/Chicago
Rockport Colony,SD,South Dakota,America/Chicago
Spring Lake Colony,SD,South Dakota,America/Chicago
Fitzpatrick,AL,Alabama,America/Chicago
Ashburn,MO,Missouri,America/Chicago
Clarksville,OK,Oklahoma,America/Chicago
Spencer Mountain,NC,North Carolina,America/New_York
Sims Chapel,AL,Alabama,America/Chicago
Monte Verde,PR,Puerto Rico,America/Puerto_Rico
Mustang,TX,Texas,America/Chicago
Porterville,MS,Mississippi,America/Chicago
Tanquecitos South Acres II,TX,Texas,America/Chicago
Eagle Lake,PA,Pennsylvania,America/New_York
Riley,IL,Illinois,America/Chicago
Spring Valley Colony,SD,South Dakota,America/Chicago
Laredo Ranchettes West,TX,Texas,America/Chicago
Las Haciendas,TX,Texas,America/Chicago
La Loma de Falcon,TX,Texas,America/Chicago
Coral,IL,Illinois,America/Chicago
Grano,ND,North Dakota,America/Chicago
Tyrone Forge,PA,Pennsylvania,America/New_York
Lower Frisco,NM,New Mexico,America/Denver
Manzano,NM,New Mexico,America/Denver
Whites City,NM,New Mexico,America/Denver
Willow Island,NE,Nebraska,America/Chicago
Beverly,WA,Washington,America/Los_Angeles
Farmers,KY,Kentucky,America/New_York
White Rock Colony,SD,South Dakota,America/Chicago
Hobart Bay,AK,Alaska,America/Juneau
Kerrtown,PA,Pennsylvania,America/New_York
Mertarvik,AK,Alaska,America/Nome
Nabesna,AK,Alaska,America/Anchorage
Point Possession,AK,Alaska,America/Anchorage
Rentchler,IL,Illinois,America/Chicago
Oak Lane Colony,SD,South Dakota,America/Chicago
Buffalo Chip,SD,South Dakota,America/Denver
Flat Willow Colony,MT,Montana,America/Denver
Kilby Butte Colony,MT,Montana,America/Denver
Bear Flat,AZ,Arizona,America/Phoenix
Roswell,SD,South Dakota,America/Chicago
Pilgrim,MI,Michigan,America/Detroit
Seville Colony,MT,Montana,America/Denver
Panther,KY,Kentucky,America/Chicago
Auburn,ND,North Dakota,America/Chicago
McBaine,MO,Missouri,America/Chicago
Pearl Creek Colony,SD,South Dakota,America/Chicago
Argo,IA,Iowa,America/Chicago
Richfield,IL,Illinois,America/Chicago
Valley Ford,CA,California,America/Los_Angeles
Eureka Roadhouse,AK,Alaska,America/Anchorage
Poinsett Colony,SD,South Dakota,America/Chicago
Thunderbird Colony,SD,South Dakota,America/Chicago
Blumengard Colony,SD,South Dakota,America/Chicago
Ardmore,SD,South Dakota,America/Denver
Pembrook Colony,SD,South Dakota,America/Chicago
Jamesville Colony,SD,South Dakota,America/Chicago
Norfeld Colony,SD,South Dakota,America/Chicago
Glazier,TX,Texas,America/Chicago
Lovelaceville,KY,Kentucky,America/Chicago
Ruso,ND,North Dakota,America/Chicago
La Casita,TX,Texas,America/Chicago
Mogollon,NM,New Mexico,America/Denver
Riverside Colony,SD,South Dakota,America/Chicago
Bon Homme Colony,SD,South Dakota,America/Chicago
Huron Colony,SD,South Dakota,America/Chicago
Vantage,WA,Washington,America/Los_Angeles
Loma Linda East,TX,Texas,America/Chicago
Las Pilas,TX,Texas,America/Chicago
Lozano,TX,Texas,America/Chicago
Ocean,MD,Maryland,America/New_York
Nikep,MD,Maryland,America/New_York
Dry Valley,NV,Nevada,America/Los_Angeles
Denio,NV,Nevada,America/Los_Angeles
White Clay,NE,Nebraska,America/Denver
Deanville,TX,Texas,America/Chicago
Sumner,OK,Oklahoma,America/Chicago
Kent,IN,Indiana,America/Indiana/Indianapolis
Tat Momoli,AZ,Arizona,America/Phoenix
Sunwest,AZ,Arizona,America/Phoenix
Phelps City,MO,Missouri,America/Chicago
Little Grass Valley,CA,California,America/Los_Angeles
South Park View,KY,Kentucky,America/New_York
Tagg Flats,OK,Oklahoma,America/Chicago
Spring Garden,CA,California,America/Los_Angeles
Ak Chin,AZ,Arizona,America/Phoenix
Pinhook,MO,Missouri,America/Chicago
South Woodstock,VT,Vermont,America/New_York
Rockport Colony,MT,Montana,America/Denver
Camrose Colony,MT,Montana,America/Denver
Hillside Colony,SD,South Dakota,America/Chicago
Harviell,MO,Missouri,America/Chicago
Cherry Log,GA,Georgia,America/New_York
Sugartown,LA,Louisiana,America/Chicago
Prairie Home,NE,Nebraska,America/Chicago
Canyondam,CA,California,America/Los_Angeles
Green Grass,SD,South Dakota,America/Denver
Cedar Slope,CA,California,America/Los_Angeles
Arrey,NM,New Mexico,America/Denver
Ketron Island,WA,Washington,America/Los_Angeles
Willow Canyon,AZ,Arizona,America/Phoenix
Tobin,CA,California,America/Los_Angeles
Clearfield Colony,SD,South Dakota,America/Chicago
Hobucken,NC,North Carolina,America/New_York
Pershing,OK,Oklahoma,America/Chicago
Flor del Rio,TX,Texas,America/Chicago
El Camino Angosto,TX,Texas,America/Chicago
El Indio,TX,Texas,America/Chicago
Bakersville,MD,Maryland,America/New_York
Harding Gill Tract,TX,Texas,America/Chicago
Tulsita,TX,Texas,America/Chicago
Charlos Heights,MT,Montana,America/Denver
Ivanof Bay,AK,Alaska,America/Anchorage
Eakles Mill,MD,Maryland,America/New_York
Los Minerales,TX,Texas,America/Matamoros
Hamlet,IL,Illinois,America/Chicago
Miller Colony,MT,Montana,America/Denver
Victoria,AR,Arkansas,America/Chicago
Laredo Ranchettes,TX,Texas,America/Chicago
Alma,NM,New Mexico,America/Denver
Fordham Colony,SD,South Dakota,America/Chicago
Anacua,TX,Texas,America/Chicago
Tarina,CA,California,America/Los_Angeles
Veteran,WY,Wyoming,America/Denver
University of California-Merced,CA,California,America/Los_Angeles
Thomasville,MO,Missouri,America/Chicago
Danville,MO,Missouri,America/Chicago
Vivian,WV,West Virginia,America/New_York
Warm River,ID,Idaho,America/Boise
Pinon,NM,New Mexico,America/Denver
Baker,MO,Missouri,America/Chicago
Newdale Colony,SD,South Dakota,America/Chicago
Leyner,CO,Colorado,America/Denver
Capron,OK,Oklahoma,America/Chicago
Hamill,SD,South Dakota,America/Chicago
Flat,AK,Alaska,America/Anchorage
Brazos,NM,New Mexico,America/Denver
Gila Hot Springs,NM,New Mexico,America/Denver
Loomis,SD,South Dakota,America/Chicago
Wells,KS,Kansas,America/Chicago
Jardin de San Julian,TX,Texas,America/Chicago
Indio,TX,Texas,America/Chicago
La Chuparosa,TX,Texas,America/Chicago
Reese,PA,Pennsylvania,America/New_York
Peru,PA,Pennsylvania,America/New_York
Enders,NE,Nebraska,America/Denver
Dot Lake,AK,Alaska,America/Anchorage
Rickreall,OR,Oregon,America/Los_Angeles
Ismay,MT,Montana,America/Denver
Loveland,IA,Iowa,America/Chicago
Mellwood,AR,Arkansas,America/Chicago
Claremont Colony,SD,South Dakota,America/Chicago
Brentwood Colony,SD,South Dakota,America/Chicago
Wilsonia,CA,California,America/Los_Angeles
Aleneva,AK,Alaska,America/Anchorage
Los Lobos,TX,Texas,America/Chicago
Los Nopalitos,TX,Texas,America/Chicago
Bonanza,UT,Utah,America/Denver
Zarate,TX,Texas,America/Chicago
Lost River,ID,Idaho,America/Boise
Austinville,VA,Virginia,America/New_York
Concho,AZ,Arizona,America/Phoenix
Comobabi,AZ,Arizona,America/Phoenix
Loring,AK,Alaska,America/Sitka
Blodgett,OR,Oregon,America/Los_Angeles
Rillito,AZ,Arizona,America/Phoenix
Roosevelt,AZ,Arizona,America/Phoenix
Sandoval,TX,Texas,America/Chicago
Mammoth,MT,Montana,America/Denver
Biggs Junction,OR,Oregon,America/Los_Angeles
Indian Bay,AR,Arkansas,America/Chicago
Petersville,AK,Alaska,America/Anchorage
Paxson,AK,Alaska,America/Anchorage
Kemps Mill,MD,Maryland,America/New_York
Chesapeake,MO,Missouri,America/Chicago
Oakley,WY,Wyoming,America/Denver
Four Points,TX,Texas,America/Chicago
Lamont,FL,Florida,America/New_York
New Falcon,TX,Texas,America/Chicago
Whitestone Logging Camp,AK,Alaska,America/Juneau
Arlington,WY,Wyoming,America/Denver
Megargel,AL,Alabama,America/Chicago
Eliza,IL,Illinois,America/Chicago
Jacks Creek,TN,Tennessee,America/Chicago
Twin Hills Colony,MT,Montana,America/Denver
Sunnybrook Colony,MT,Montana,America/Denver
Turner Colony,MT,Montana,America/Denver
Idana,KS,Kansas,America/Chicago
Butte Meadows,CA,California,America/Los_Angeles
Centerville,KS,Kansas,America/Chicago
Brandon,CO,Colorado,America/Denver
Princeton,AR,Arkansas,America/Chicago
Laurier,WA,Washington,America/Los_Angeles
Pulpotio Bareas,NM,New Mexico,America/Denver
Pueblo,NM,New Mexico,America/Denver
Valley Wells,CA,California,America/Los_Angeles
Nicodemus,KS,Kansas,America/Chicago
Darmstadt,IL,Illinois,America/Chicago
Fort Ritchie,MD,Maryland,America/New_York
Oneida,AR,Arkansas,America/Chicago
Ozone,AR,Arkansas,America/Chicago
Atlantic City,WY,Wyoming,America/Denver
Pueblo East,TX,Texas,America/Chicago
Rafael Pena,TX,Texas,America/Chicago
Martinez,TX,Texas,America/Chicago
Moraida,TX,Texas,America/Chicago
Eola,OR,Oregon,America/Los_Angeles
Chiniak,AK,Alaska,America/Anchorage
Big Sky Colony,MT,Montana,America/Denver
Amonate,VA,Virginia,America/New_York
Kent,IA,Iowa,America/Chicago
Silver City,CA,California,America/Los_Angeles
Franktown,VA,Virginia,America/New_York
Plantation Island,FL,Florida,America/New_York
Cantu Addition,TX,Texas,America/Chicago
Upland Colony,SD,South Dakota,America/Chicago
Aztec,AZ,Arizona,America/Phoenix
La Porte,CA,California,America/Los_Angeles
Point Baker,AK,Alaska,America/Sitka
Spring Creek Colony,MT,Montana,America/Denver
East End Colony,MT,Montana,America/Denver
Perkins,GA,Georgia,America/New_York
Tate City,GA,Georgia,America/New_York
Loring Colony,MT,Montana,America/Denver
Sleeping Buffalo,MT,Montana,America/Denver
East Malta Colony,MT,Montana,America/Denver
Springwater Colony,MT,Montana,America/Denver
Mexican Hat,UT,Utah,America/Denver
Antelope Hills,WY,Wyoming,America/Denver
Fish Camp,CA,California,America/Los_Angeles
Hilldale Colony,MT,Montana,America/Denver
Laredo,MT,Montana,America/Denver
Prairie Elk Colony,MT,Montana,America/Denver
Crescent Lake,OR,Oregon,America/Los_Angeles
Datil,NM,New Mexico,America/Denver
Oakville,CA,California,America/Los_Angeles
Springdale Colony,MT,Montana,America/Denver
Spink Colony,SD,South Dakota,America/Chicago
Burton,NE,Nebraska,America/Chicago
Smith Corner,PA,Pennsylvania,America/New_York
Idlewild,CA,California,America/Los_Angeles
Netos,TX,Texas,America/Chicago
Beulah,WY,Wyoming,America/Denver
Summerfield,TX,Texas,America/Chicago
Kramer,NE,Nebraska,America/Chicago
Unionville,NV,Nevada,America/Los_Angeles
Charleston View,CA,California,America/Los_Angeles
Virginia Lakes,CA,California,America/Los_Angeles
Oark,AR,Arkansas,America/Chicago
Wayside,KS,Kansas,America/Chicago
Cameron Colony,SD,South Dakota,America/Chicago
Grassland Colony,SD,South Dakota,America/Chicago
Graceville Colony,SD,South Dakota,America/Chicago
Rustic Acres Colony,SD,South Dakota,America/Chicago
Sunset Colony,SD,South Dakota,America/Chicago
Westwood Colony,SD,South Dakota,America/Chicago
Greer,AZ,Arizona,America/Phoenix
Pope-Vannoy Landing,AK,Alaska,America/Anchorage
Deerfield Colony,MT,Montana,America/Denver
Coffee Creek,MT,Montana,America/Denver
Hilger,MT,Montana,America/Denver
Bala,KS,Kansas,America/Chicago
Pierceville,KS,Kansas,America/Chicago
Warm Springs,VA,Virginia,America/New_York
Orogrande,NM,New Mexico,America/Denver
Ames,NE,Nebraska,America/Chicago
Ola,SD,South Dakota,America/Chicago
Rockville,AL,Alabama,America/Chicago
Larson,ND,North Dakota,America/Chicago
Seward,OK,Oklahoma,America/Chicago
Sprague River,OR,Oregon,America/Los_Angeles
Watchtower,NY,New York,America/New_York
Roseville,IA,Iowa,America/Chicago
Sexton,IA,Iowa,America/Chicago
Pearsonville,CA,California,America/Los_Angeles
Paxton,CA,California,America/Los_Angeles
Swanton,MD,Maryland,America/New_York
Nitta Yuma,MS,Mississippi,America/Chicago
